comment, title, product_id , verification_status , likes, created_at
عالیه پیشنهاد ویژه بزارین زودتر لطفا,پیشنهاد ویژه قرار بدین,356804,rejected,0,2019-05-19 19:15:35
با این  ک قدیمیه ولی اینو بدونیو ک خیلی از مدل جی سامسونگ سر تره و شرف داره,هواوی باز,356804,verified,16,2019-05-19 19:15:22
یقه اش خیلی بده همش برمیگرده،  رنگشم بیشتر به سفیدی میخورد تا زردی، ولی جنسش عالیه,یقه خراب و رنگ,195396,verified,0,2019-05-19 19:15:10
یک. کلام عالیه... با این قیمت خداییش می ارزه بخری...,عالیه,93125,verified,0,2019-05-19 19:14:43
پس از تحویل گرفتن چادر فورا برای بررسی در منزل بسته بندی رو باز کردم، شاهد پارگی درز دوخت بالای هر دو پنجره بودم. با دیجی کالا بابت مرجوعی کالا تماس گرفتم اما بعلت عدم موجودی کالا و تفاوت زیاد قیمت پیشنهاد ویژه با قیمت بازار، تصمیم به نگهداری چادر و رفو کردن پارگی گرفتم.,کیفیت دوخت پایین,779308,rejected,0,2019-05-19 19:14:01
"کاور خوب روی دسته جا نمیشه و مسیر حرکت هر دو آنالوگ رو میگیره
اگه بازی هایی مثل کالاف (بازی های اکشن اول شخص) میکنید این کاور به دلیل این مشکل اصلا مناسب نیست",خوب روی دسته جا نمیگیره,679645,verified,0,2019-05-19 19:13:49
به جز طول کوتاه سیم ها (مخصوصا سیم برق cpu) به نظرم به عنوان یه منبع تغذیه اقتصادی ارزش خرید داره.,پاور سادیتا,662670,verified,0,2019-05-19 19:13:04
"با احترام
متاسفانه چراغ من بعد از دو بار استفاده دکمه چراغش افتاد و خراب شد! نسبت به قیمت نجومیش اصلا ارزش نداره! ولی نورش انصافا خوب بود.",چراغ شیائومی,132969,rejected,0,2019-05-19 19:12:32
میکر خوبیه، با اینکه مارکش رو نمیشناختم ولی صفحه هاش جنس خوبی دارن، حتی بدون چرب کردن نمی چسبن، من تو صفحه هاش همه چی درست کردم از کوکی بگیر تا جوجه. فیله جوجه رو توش میذارم و عالی میشه، روغن گیرش خوبه، اگر روغن اضافه باشه در صفحه ها ، توی روغن گیر جمع میشه. من ازش راضیمم و پیشنهادش می کنم,راضیم از خریدم,1626285,verified,0,2019-05-19 19:12:24
اگر فقط ساعت دلتون میخواد بخرید ولی اگر ساعت هوشمند میخواید که همه کار بکنه این خوب نیست چون صفحه لمسی هم نداره,نخرید,1576674,verified,2,2019-05-19 19:12:09
"خوبه ولی باید حتما دیگه نیم ساعت و بمونه
بی رنگ میشه ولی خیلی زود برمیگرده اما به نظرم از دکلره هزار برابر بهتره",خوبه,118101,verified,0,2019-05-19 19:11:58
کیفیت خوب ، زود شارژ میکنه ، قیمتش هم مناسبه...,با این قیمت عالیه,1062526,verified,0,2019-05-19 19:11:51
امروز گرفتم و باهاش یک ساعتی دویدم . خیلی کفش خوب و سبکی هست و اصلا داغ نمیشه و نرمه . واقعا نسبت به قیمتش عالیه. من سالامون هم دارم ولی موقع دویدن هیچی کم نداره تو راحتی نسبت به اون . ظاهرش هم عالی نیست ولی قابل قبوله . من خودم تو خرید خیلی حساس هستم ولی واقعا راضی بودم . نمونه یک تولید ملی خوب .,کفش خوب,809088,verified,0,2019-05-19 19:11:43
خیلی مزخرفه.من سفارش دادم ولی فقط یه محافظ کابل با کیفیت پایین بود بدون هیچ محافظ سری شارژر.مرجوع کردم.اصلا نخرید.پولتون هدر میره,اصلا ارزش خرید نداره,637745,rejected,0,2019-05-19 19:11:33
عالی بهترین خرید با این قیمت,کیفیت عالی,423455,verified,0,2019-05-19 19:10:49
مهمترین چی یه مودم اینه بدون مرگ باشه ، این مودم مرگ نداره ، سرعتش عالی، برد وای فای و قدرت وای فای همعالیه ، در خریدش شک نکنین ، و بدونین هرگز از خریدش پشیمون نمیشین ، سال 95 خریدمش تا الان عین تانک ازش کار کشیدم آخ نگفته ، پشت پنجره گذاشته بودم جلوافتاب و گرما ریال مرگ نداره,در یک کلام : سلطان,5289,verified,0,2019-05-19 19:10:37
این رم میتونه با هزینه مناسب کار شما رو راه بندازه. من در این مدتی که باهاش کار کردم مشکل خاصی ندیدم.,رم کینگستون,161191,verified,0,2019-05-19 19:10:30
در تجربه قابلمه ظرفیران با تفال اصل فرانسه می شود گفت که ظرفیران به مراتب از تفال اصل فرانسه بهتر بود,عالیعالی,406557,verified,0,2019-05-19 19:10:10
به نظرم خوبه خیلی سفید نمیکنه ولی لکه ای روی دندون اصلا نمیزاره خیلی یکدست میشه,خوبه,114140,verified,0,2019-05-19 19:09:45
برای مونتاژ کردن آچار داخل جعبه است ولی برای پیچهای چهار سوی آن. پیچ گوشتی گذاشته نشده است . بهتر است یا همه پیچ ها از نوع تچارحور باشند و یا همه پیچ گوشتی خور,پیشنهاد,396211,verified,0,2019-05-19 19:09:39
اجناس بهتری با این قیمت میشه خرید,نظری ندارم,6163,verified,0,2019-05-19 19:09:29
من این گوشی رو داشتم و خیلی خوبه ولی لزم دزدیدن و رفتم با همون مقدار بودجه هواوی گرفتم ک خیلی بهتر از جی سون پرو است حتی میشه گفت من کمتر بول دادم ولی خیلی بهتر گرفتم زیرا در بازار میان رده هواوی بهترینه و ی نگاهی هم ب هواوی بندازید,کاربر ماهر,539231,verified,4,2019-05-19 19:09:27
"واقعا محافظ خوبیه قیمتشم خیلی مناسبه
اندازش هم دقیق هستش",کیفیت خوب و قیمت مناسب,982864,verified,0,2019-05-19 19:09:20
قشنگ یک نجاری لازم داره، اگر خودشون قطعات رو  متصل می کردن می فرستادن قطعا خرید مناسب و بدون زحمت تری بود.,کالا نقص دار,669310,verified,0,2019-05-19 19:09:03
این کیف با توجه به کیفیت ساخت پایین بند رودوشی و زیپ های غیرروان ارزش خرید نداره. پیشنهاد می کنم با پرداخت اندکی بیشتر، محصولی خریداری کنید که از کیفیتش مطمین تر باشید.,ارزش خرید بالایی نداره,782859,verified,0,2019-05-19 19:08:44
"با سلام.بنده حرفهای آقای امینی رو کاملآ تایید میکنم چون که کارفرماها انقد ما کارگرارو دوست دارن و برای سلامتی و ایمنیمون ارزش قائلن که همیشه و انتخاب اول و آخرشون همین مدله.اونم سالی یکبار.
بخدا خاطره سازه این کفشها......",تایید نظر مصرف کننده عزیز آقای نظری,320890,rejected,0,2019-05-19 19:08:34
اجسام از آنچه در دیجیکالا میبینید کوچکتر است😉,سایز کالا,843161,rejected,0,2019-05-19 19:08:18
بوی خوب و ماندگاری بالا,بوی خوب,973150,verified,0,2019-05-19 19:08:09
"خوبه...
نسبت به قیمت
کیفیت خوب و قابل قبول",خوب و به صرفه...,359053,verified,0,2019-05-19 19:08:09
قیمتش تو دیجیکالا بالاس تو مغازه با همین پک ۸ اومن خریدم,قیمت بالا,864383,rejected,0,2019-05-19 19:07:49
"عالیه به نظرم حتما بخرین
زود شارژ میکنه",خیلی خوبه,215152,verified,0,2019-05-19 19:07:16
در یک کلام عالی سریع شارژ میشه خوب شاررژ نگه میداره بسیار پر قدرت مته خوب کار کنید به هیچی نه نمی گه,دریل همه فن حریف,142723,verified,0,2019-05-19 19:06:10
کفش های JCB کفش اصطلاحا "ایمنی" هستند و نه کوهنوردی.,تجربه چند ساله در مورد این کفش,1489795,verified,0,2019-05-19 19:06:10
راضی هستم,کیفیت,169814,verified,0,2019-05-19 19:05:43
"واسه لیفان x50 گرفتم و نصب کردم . هیچ مشکلی نداشت
بنظرم به جای تو بازار گشتن توی دی جی کالا سفارش بدید خیلی بهتره..چند جاهم قیمت کردم یا گرانتر میدادن یا هم قیمت دی جی کالا میدادن. درکل عالی",خوب,306148,verified,0,2019-05-19 19:05:11
نسبت به قیمتش کیفیت نداره,در صورت امکان کیفیت این کالا رو ارتقاء بدن خیلی خوب هستش,999692,verified,0,2019-05-19 19:05:01
"واسه لیفان x50 گرفتم و نصب کردم . هیچ مشکلی نداشت
بنظرم به جای تو بازار گشتن توی دی جی کالا سفارش بدید خیلی بهتره..چند جاهم قیمت کردم یا گرانتر میدادن یا هم قیمت دی جی کالا میدادن. درکل عالی",خوب,282573,verified,0,2019-05-19 19:04:39
تاریخ انقضای یک روزش و طعم ناشناختش ،باعث شده شک کنم گوشت گوساله باشه,بوی بد و طعم بد گوشت,792465,rejected,0,2019-05-19 19:04:20
به نظر خوب می رسه اما هرکاری میکنم گوشیم در  نرم افزار mi fit پیداش نمی کنه لطفا اگه راحل می دونید کمک کنید با تشکر از دیجیکالا,مزایا و معایب,1505408,rejected,0,2019-05-19 19:04:11
man sale 90 in dastgaho kharidam va razi hastam,man sale 90 in dastgaho kharidam va razi hastam,213865,rejected,0,2019-05-19 19:04:10
عدم تطابق سایز,سایزش بزرگه باید یه سایز کوچکتر سفارش بدید,1424198,verified,0,2019-05-19 19:04:01
با سلام. من چندروزه خریدم. فعلا که خیلی خوب کار میکنه. و راضی ام,در کل طراحی زیبا.,26723,verified,0,2019-05-19 19:03:49
"واسه لیفان x50 گرفتم و نصب کردم . هیچ مشکلی نداشت
بنظرم به جای تو بازار گشتن توی دی جی کالا سفارش بدید خیلی بهتره..چند جاهم قیمت کردم یا گرانتر میدادن یا هم قیمت دی جی کالا میدادن. درکل عالی",خوب,305684,verified,0,2019-05-19 19:03:38
من این ماوس رو دی ماه 97 از دیجی کالا خریدم و الان اواخر ارددیبهشت 98 هستش ، و چند وقتیه این ماوس پرشهای ناگهانی پیدا کرده به نحوی که یه هو یه حرکاتی از خودش در میاره که آمدمو متحیر میکنه ، یعنی یه هویی روی صفحه لپ تاپ این ور و اون ور میشه ، جنسشم حد متسوط رو به پایینی داره ، قابلیت  خاموش کردن نور داخلشو هم نداره ، خلاصه بعد 4 ماه استفاده پشیمونم ، همین الانم یه هویی  یه کاری کرد من از صفحه خارج شدم,بعد از چند ماه استفاده دچار پرش های ناگهانی شده,519440,verified,0,2019-05-19 19:03:03
تاریخ انقضا فقط یک روزه،و طعم و بوی بدی مسداد,طعم و بوی گوشت گوساله نمیده,792382,rejected,0,2019-05-19 19:02:49
بسیار عالی کار باهاش عالیه گرفتم خوب بود تا الان,چخماق,1542890,verified,0,2019-05-19 19:02:46
خیلی عالیه ماندگاری بالا,عالیه,173104,verified,0,2019-05-19 19:02:23
اگه مجانی هم دادن استفاده نکنید,بی مصرف,1015175,verified,0,2019-05-19 19:02:19
قیمت مناسب،کیفیت خوب،نسخه چینی شو بخرید مموری می خوره...,شک نکنید در انتخابش...,129837,verified,0,2019-05-19 19:01:07
یلی خوب و دوست داشتنیه,فوق العاده,1596639,verified,5,2019-05-19 19:00:59
"بوش خوبه خیلی ولی زود میره
البته روش هم نوشته
این مدل اسپری ها تقریبا اسانسه دیگه ماندگاری نداره",بوی خوب ولی زود میره,837622,verified,0,2019-05-19 19:00:59
یعنی چی جعبه ساعت این قیمت؟!؟! واقعا درک کردنی نیست!!!,قیمت محصول,1550202,rejected,0,2019-05-19 19:00:20
"موقعی که تحویل گرفتم یکم از کیفیتی که در انتظارم بود کیفیت پایین‌تری داشت اما کیفیت قابل قبولی داره
من برای پژو۴۰۵ و ساینا گرفتم و به کیسه‌هوای فرمان هردو خودرو یکم گیر می‌کنه که حدس میزنم در آینده رو کیسه هوا خط بندازه",خوب اما بد,904028,verified,0,2019-05-19 19:00:18
عالیه,فوق العاده,1512300,verified,0,2019-05-19 18:59:45
تفاوت در سفارش و ارسال,تفاوت,143594,rejected,0,2019-05-19 18:59:24
ارزش خرید زیادی نداره,انتظار کیفیت بیشتر از این و داشتم,1031362,verified,0,2019-05-19 18:59:22
"عالیه و قابل اعتماده
نورش خیلی عالیه",فوق العاده,1056487,verified,0,2019-05-19 18:59:10
"خیلی جالب بود واستم، هر کدوم از دکمه ها درایور خاص خودشو داره!
اگه هم میخواین میتونین فارسی روش بندازین و واسه کیبورد میتونید از استیکر ها و چسب ها استفاده کنید

متاسفانه بدلیل اینکه تحریم هستیم قیمت این کالا نجومیه، در صورتی که یکی از دوستان برنامه نویسیم با ربع حقوق یک ماهش تونست این کیبورد رو بخره!

موفق باشید",طراحی عالی و ارگونومیک اما قیمت بالا,410596,verified,0,2019-05-19 18:59:07
گوشی خیلی خیلی خوبیه خودم دارمش عالی بدون عیب,عالیه واقعا نسبت ب قیمتش خیلی خوبه,1607699,verified,6,2019-05-19 18:59:05
از همه نظر عالیه,فندکی فست شارژ,1556945,verified,0,2019-05-19 18:58:05
"با سلام بوت زانتیا را تا سال قبل از محصولات خارجی استفاده میکردم.
به شما پیشنهاد میکنم برای خرید کالای ایرانی با کیفیت ارجعیت قائل باشید.
در ضمن با توجه به قیمت مناسب و کیفیت عالی این محصول من امتحانش کردم به دوستانی هم که در پی محصول با کیفیت هستن پیشنهاد میکنم.
ممنون از دیجی کالایی ها",کیفیت مطلوب,446662,verified,0,2019-05-19 18:57:35
یه اندازه پولش خوبه,ساده و ارزان,95523,verified,0,2019-05-19 18:56:58
"چند جغتشو با همکارام نو تخفیف پارسال خریدیم.اولآ سایزش استاندارد نیست.یعنی یه شماره بزرگتر بگیری شاید انذازه بشه شایدم نه.پنجه پا انقد جاش تنگه که انگشت بزرگه پا له میشه بدبخت کلآ انگشتها به هم میچسبن و داغون میشن.بندهاش اصلآ جای خوبی نیستن یعنی باید بالاتر بیان و حدود روی پارو بگیرن که اینجوری نیستن.زیره کفش ترک خورده و نازکه ،جنس پلاستیکشم شانسی شاید خوب ازآب درواومده اما عالی نیست.
خریدش با اینه ارزونه اما بصرف نیست.کارگرای عزیز نخرید که پشیمون میشید",کفش بد بد بد,301149,verified,0,2019-05-19 18:56:34
"قیمت مناسب، کاملا مشکی و پر ولی حیف که واتر پروف هستش
واقعا مژه رو پر و خوش حالت میکنه",ازخریدم راضیم,662918,verified,0,2019-05-19 18:56:29
"من چند روز اول که بچم بیمارستان بود استفاده میکردم.
همش پس میداد میریخت توی اون دستگاه که به خاطر زردی توش بود",پس دادن,155529,verified,0,2019-05-19 18:56:23
خیلی خوب و عالیه,ارزان اما با کیفیت,910775,verified,0,2019-05-19 18:56:22
من استفاده کردم. واقعا عالیه و تمیز میکنه. همینکه ساخت ژاپنه یعنی کیفیتش تضمین شده است.,خمیردندان,1620118,verified,0,2019-05-19 18:56:15
اصلا قابل خرید نیست چون کار اصلیش که انتقال صداست رو انجام نمیده و صدا نویز زیادی داره و صدا هم واسه طرف نمیره مگه فریاد بزنین ، در یک کلام جنس بنجل,بی کیفیت که صدا رو هم به خوبی انتقال نمیده,552296,verified,0,2019-05-19 18:56:07
.............,لطفا موجودش کنید,140175,rejected,0,2019-05-19 18:56:05
خوب بود قیمت هم خوب بود,پایه گوشی,556348,verified,0,2019-05-19 18:56:00
اصلا همه حرفاشون دروغ قیمت کل ۳۹۰۰ نیسن ۸۰۰۰ تومن,سه تا پفک,1504125,rejected,0,2019-05-19 18:55:43
ایکاش همش دل و قلوه بود من کلا جیگر دوس ندارم ولی عالی بود انگار الان از قصابی آوردنش. مرسی دیجی,بخرید حتما,1415597,verified,1,2019-05-19 18:55:25
کیفیت این کار واقعا بالاست و‌چون بو و افزودنی نداره واس کسایی ک اگزما دارن عالیه,کیفیت,301417,verified,0,2019-05-19 18:55:21
پوشه ی خوبی هست و ارزش خریدن رو داره...,پوشه A3,315231,verified,0,2019-05-19 18:55:05
"بوش خوبه
ولی موندگاریش کمه",سلام,349570,verified,0,2019-05-19 18:55:03
قیمتش مناسبه و برای لباس و وسایل کم مناسب و کاربردیه,راضیم,1603292,verified,0,2019-05-19 18:54:36
خوب بود,کیسه دائمی جاروبرقی,718667,verified,0,2019-05-19 18:54:31
"یه هفته هست خریدم. قدرت باد خیلی خوبه گرچه اوایل بوی روغن حس میشد که احتمالا به نو بودنش مرتبطه و خیلی کم شده. حرارت خوبه ولی حدود یک دقیقه زمان تا رسیدن به حرارت  کامل. سیم بلند و با کیفیت. ظاهر متوسط. بیشتر شبیه سشوار آرایشگاه تا خونه. وزن قابل قبول و نسبتا راحت. کیفیت در حد ایتالیایی حس نمیشه و دکمه ها معمولی و درز واضح وسط جنس که البته استاندارد و منظمه. البته همه جاش و حتی روی دوشاخه حک شده made in italy. بسته بندی مقوایی خالی.
در جمع عملکرد خیلی خوبه ولی تو ظاهر و کیفیت آدم کمی انتظار بیشتری از جنس ایتالیایی داره. با توجه به موتور DC و المنت سرامیکی قاعدتا با دوامه.",اگه خیلی رو ظاهر گیر نیستین خوبه.,60717,verified,0,2019-05-19 18:54:27
من این محصول رو از داروخانه خریدم و پوست مختلط و حساسی دارم که گاهی جوش میزنم و برای رفع لک جوش از این محصول همراه با کرپ روشن کننده و ضدلک درمالیفت استفاده کردم کرمش بازدهی بهتری نسبت به این ژل داشت و این ژل هم تنها ژلی بود که صورتم اصلا خشک نشد و مرطوب کننده لازم ندارم و روشن کنندگی موقت به پوست میده و اینکه مهمتر از اون اصلا با این برند جوش نمیزنید، از نظر شوینده منو قانع کرد که باز هم این محصول و یا مشتقات این برند رو تهیه کنم واقعا درمالیفت دوست داشتنیه,سیندت ژل روشن کننده درمالیفت,1558485,verified,0,2019-05-19 18:54:26
بوی خیلی زیاد داره ولی کاملا مناسب استخر و افتاب گرفتن هست اسپری میشه به بدن و کل بدن رو پوشش میده,راضی هستم از خریدم,94645,verified,0,2019-05-19 18:54:21
اگه توی پیشنهاد ویژه خریداری بشه ارزشش رو داره...,رویه بافت,1077702,verified,0,2019-05-19 18:54:02
لیوان با جنس باکیفیت ، اندازه مناسب، سنگین هم نیستن ، من چند بار گذاشتم توی یخچال تا لیوان کاملا سرد شد و بعد با اب جوش پرش کردم هیچ مشکلی واسش پیش نیومد ، ساخت ترکیه هم هست، بدون حباب و بدون لبه های تیز,اندازه و وزن و کیفیت عالی,774365,verified,0,2019-05-19 18:53:52
اونایی که برای ازمایش اهن ربا میخان این رو بخرن نه محصولات 10هزار تومنی اون اهن ربا با این خیلی فرق داره توی مشخصات دقت کنید به ابعاد,اهن ربای عالی,1447730,rejected,0,2019-05-19 18:53:25
"سلام
لطفا عکس واقعی را داخل سایت قرار بدهید ساعت ها با این عکسهای فتوشاپی کمی متفاوت هستند",درخواست,1435531,rejected,0,2019-05-19 18:53:12
با ارض سلام و خسته نباشید خدمت مدیریت محترم و کارکنان عزیز دیجی کالا . من چندین ساله که دنبال این محصول میگردم ولی نه تو بازار هست و نه تو سایت های دیگر و تو این سایت هم زده ناموجود . من تو کامپیوترم یه هارد یک ترابایت HDD دارم و میخواستم اینو برای کامپیوترم بخرم . هر جایی که فکرشو بکنید گشتم ولی پیدا نکردم . از شما خواهش میکنم اگر زحمتی نیست لطفا این محصول را موجود کنید با تشکر فراوان,اگر ممکنه لطفا این محصول را موجود کنید,172507,rejected,0,2019-05-19 18:53:09
در ابتدا ممکنه فکر کنید که انتخاب اشتباهی کردید و با کار کردن با آن متوجه میشوید که نسب به پولی که دادید ارزش داشته است,انتخاب درست,785071,verified,0,2019-05-19 18:52:54
فقط از نحوه تحویل کالا که مربوط شهرمون اهوازه ناراضی هستم.وقتی هم به دیجی کالا شکایت کردم یه جور دوپهلو جواب دادن که همکارشون زیر سوال نره.یعنی هیچ ارزشی برای وقت مشتری قائل نشدن.,نارضایتی از سبک تحویل کالا,1421278,verified,0,2019-05-19 18:52:51
"توی شگفت خرید
قیمت و کیفیت اش عالیه،
گیره اش قابل تنظیمه،گوشی رو به خوبی نگه میداره
در کل به شدت پیشنهاد میکنم",کیفیت بی نظیر,1524022,verified,0,2019-05-19 18:52:44
بلوتوثی بودنش باعث شد تا راحت بشه کپی کرد ازش. کیفیت لالایی داره و خوش دسته,با کیفیت,1608416,verified,1,2019-05-19 18:52:27
من هم مستطیل خریدم هم دایرش رو و واقعا راضیم اندازش خیلی خوب و کاربردیه، چیدمان میز رو فوق العاده زیبا و شیک کرد و کنارش راحت قاشق و چنگال و حتی لیوان هم جا میشه..,عااالیه,1582897,verified,1,2019-05-19 18:52:27
تیغه ای که برای من ارسال شد اولا با عکس موجود مطابقت نداشت و از نوع فلت بود.دوما تیغه های ارسالی مربوط به پژو 206 بود که تیغه کوچیک کوچیکتر و تیغه بزرگ بزرگتر از نمونه اصلی جیلی است.,محصول نادرست,476281,rejected,0,2019-05-19 18:52:24
خیلی محصول عالی و ارزان‌قیمتی هست. اما بنظرم این مورد رو از دیجی‌کالا نگیرید کمی گرونتر میده. اگر از عزاری سه‌تاشو بخرید میشه حدود ۲۵ تومن,صد جوش باریج خیلی خیلی عالیه,552171,rejected,0,2019-05-19 18:52:11
کابل آشغالیه آداپتور رو هم خراب کرد,آداپتور اصلی رو هم خراب کرد هرگز پیشنهاد نمی کنم,1523313,rejected,0,2019-05-19 18:52:00
خوبه و چیز خیلی بدرد بخوریه,خوبه و مناسب,1497284,verified,0,2019-05-19 18:51:54
سلام. من دو باره ازین نوع خریدم ولی وقتی قزل رو تو شگفت انگیز خریدم و مزش واقعا عالی بود از خرید این پشیمون شدم,کلا خوبه ولی قزل دیجی بهتررر,1414751,verified,0,2019-05-19 18:51:52
بوی خیلی خوبی داره...,رول ضد تعریق,1137534,verified,0,2019-05-19 18:51:36
"جنس پلاستیکی که استفاده شده اونقدر بی کیفیته که بر اثر حرارت داشبورد آب و دفرمه شد و دیگه غیر قابل استفاده ست .
قسمتی هم که موبایل رو نگه می داره خیلی زود خراب میشه",از گرمای داخل اتاق آب شد,436353,verified,0,2019-05-19 18:51:23
مدت کوتاهی هست که مصرف  میکنم، بوی خوبی داره,راضیم,1061065,verified,0,2019-05-19 18:50:57
نسبت به قیمتش مناسبه و عین همون عکسی هست که توی دیجی گذاشتن...,استند لوازم تحریر,86754,verified,0,2019-05-19 18:50:48
"با نمونه اصلی خیلی فرق داره،
نوشته روی ماشین حک نشده و نوشته معمولی هست،
شانه بدرستی روی ماشین چفت نمیشه و چندین میلی متر فاصله وجود داره و محلی برای انباشت مو هست
درپوش روی الکتروموتور هم ایراد داره به صورتی که دو طرفش باز هست،
یعنی کپی برداری هم بلد نیستند
در کل با این پول و تبلیغ راضی نیستم،",کپی و غیر اصل,1065929,rejected,0,2019-05-19 18:50:47
واقعا عالی بود فقط چرا موجود نمیشه؟,فوق العاده,987857,rejected,0,2019-05-19 18:50:38
استفاده نکردم,نظری ندارم,1161205,rejected,0,2019-05-19 18:50:16
کسه دیگه ای استفاده کرده که نتیجه گرفته باشه,نظرات کم,588281,rejected,0,2019-05-19 18:50:03
عالیه,راضیم,476876,verified,0,2019-05-19 18:49:39
دکوری دکوری,خوشبوکننده,1015332,verified,0,2019-05-19 18:49:16
"من این محصول را از دیجی کالا خریدم.امروز توی بازار چند جا همین خرما رو قیمت کردم توی دیجی کالا دو کیلو 54 تومن یعنی هر کیلو معادل 27 تومن در حالیکه توی مغازه کیلویی 18 بود
واقعا بعضی از کالا هارو با قیمت غیر واقعی و بیشتر از عرف اعلام میکنید
من مشتری ثابت شما هستم ولی حتی توی زمان شگفت انگیزها هم میبینم که روی یه قیمت فیک خط میکشید و قیمت حدودی بازار را اعلام میکنید
این دیگه چه شگفت انگیزیه؟؟؟
روز قیمت گذاری دقت بیشتری کنید لطفا",قیمت های غیر واقعی,1487649,rejected,0,2019-05-19 18:49:12
حتما بگیرید برای هدیه خوبه مخصوصا برای نوجوانایی که تازه ایشون را اومده,خیلی خوبه پیشنهاد میکنم,900405,verified,1,2019-05-19 18:49:08
من این گوشیو چند ماهه ک گرفتم از لحاظ کیفیت عکساش نمیگم در حد فوق العاده است اما واقعا ب لحاظ رنج قیمت کیفیت بسیار خوبی داره اما از لحاظ باتری یه کم ضعیفه زود تموم میکنه اما در کل من واقعا راضیم از خرید این گوشی,گوشی y7,558310,verified,3,2019-05-19 18:48:57
باتری سمعک زیمنس بسیار قوی با بسته بندی عالی,باتری سمعک زیمنس بسیار قوی با بسته بندی عالی,1024970,verified,0,2019-05-19 18:48:55
هنوز استفاده  نکردم,نظری ندارم,221340,rejected,0,2019-05-19 18:48:40
این کف پوشها جنسی با حالت لواشکی دارن و البته از قطر زیادی برخوردارن و خیلی از کفی های رکتی قطور تر هستن و بهتر از اونا به کف خودرو میچسبن ، از لحاظ کیفیت جنس  خیالتون راحت باشه، از لحاظ فیت بودن هم مشکلی ندارن ، یه چیز دیگه اینکه مطمئن باشین برجستگی هاش مشکلی واسه پای راننده برای کار با پدالهای گاز و ترمز و ... ایجاد نمیکنن ، یه مزیتی که دارن دیرتر از بقیه کفی ها کثیفی رو نشون میدن جوری که وقتی گرد و خاک کف کفش بهشون میچسبه  اون قسمتهای طوسی کف رو روشنتر میکنه و یه جورایی آرم پژو بیشتر به چشم میاد ، اما در مورد بوی کفی ها که دوستان گفتن ، من نمیدونم چزی که با یه بارشستن با پودر رختشویی حل میشه چه لزومی به گفتنش هست؟,بخرید و مطمئن باشین از خریدتون راضی خواهید بود,432211,verified,0,2019-05-19 18:48:30
اینو شگفت انگیزش نمیکنید بخریم؟؟؟,سوال!!!,704962,rejected,0,2019-05-19 18:48:12
فوق‌العاده است,عالیه,526076,verified,0,2019-05-19 18:48:07
اصلا این صندلی را پیشنهاد نمیکنم.یکیشو خریدم و به سرعت مرجوع کردم.اولا پایه  ها نا متعادل بود و صندلی لق میزد. دوما ارتفاع صندلی کاملا نا مناسب بود و موقع نشستن به سختی کف پا به زمین میرسید.سوما موقع نشستن قیژ قیژ میکرد.چهارما اصلا راحت نبود و به شدت به  پشت پا فشار وارد میکرد.,توصیه نمیکنم,538137,verified,0,2019-05-19 18:47:49
یعنی بجز استادیوم رفتن استفاده دیگه ای نداره؟,رنگ قرمز,1508801,rejected,0,2019-05-19 18:47:43
لطفا بگید  چجوری رنگ زرد رو غیر فعال کنم,لطفا رهنمایی کنید چجوری رنگ رزد صفحه رو غیر فعال  کنم,356804,rejected,0,2019-05-19 18:47:35
باتوجه به قیمت بازار، میشه گفت نزدیک ۴۰ درصد ارزون‌تره!,قیمت مناسب,118070,verified,1,2019-05-19 18:47:11
لطفا بگید ک ایا قابل شستشو هست؟,ایا قابل شستشو هست؟,622254,rejected,0,2019-05-19 18:46:58
"این کالا واقعا عالیه
ازخریدش خیلی راضی ام چون با کیفیت و برای شارژ و انتقال اطلاعات بسیار مناسبه
روکش کابل و سوکت های اون کارایی و کیفیت فوق العاده ای داره
به خریدش شک نکنید کیفیت و طراحی اون فوق العاده ست",کیفیت وطراحی این محصول بی نظیره,1640617,verified,0,2019-05-19 18:46:56
خیلی راضیم,عالیه,526636,verified,0,2019-05-19 18:46:48
باتوجه به قیمت خیلی خوب.,دوستش داشتم,1531292,verified,0,2019-05-19 18:46:11
عالی قیمت عالی کیفیت عالی طراحی عالی برند عالی فیس نیو فیس,عالی قمیت عالی کیفیت عالی برند عالی فیس نیو فیس,257210,verified,0,2019-05-19 18:46:01
به نظرم خوبه,راضیم,985246,verified,0,2019-05-19 18:45:48
گربه های بد غذای من طعمشو دوست داشتن,جوسرا,1145651,verified,0,2019-05-19 18:45:27
جنسش عالیه استیل اصله,کیفیت کالا,1647868,verified,0,2019-05-19 18:45:17
"قیمتش ارزون بود خریدم ولی انقدر تیغه های کندی داره که دست آدم درد میگیره انقدر باید محکم بچرخونی که کار کنه
هیچ میوه و سبزی رو درست رشته نکرد واقعا بدرد نخوره
کیفیت پلاستیک شدیدا پایینی داره
اصلا خریدش رو پیشنهاد نمیکنم",کاملا بی مصرف,1448994,verified,0,2019-05-19 18:45:16
عالی با برترین اساتید تدریس میکنه,عالیی,1108651,verified,0,2019-05-19 18:45:11
کیفیت مناسبی داره، کشوهاش جاداره، قیمتش هم نسبت به کیفیتی که داره خیلی خوبه,زیبا و کاربردی,1049622,verified,0,2019-05-19 18:44:35
با آمپیلی عالی میشه,عالیی,853049,verified,1,2019-05-19 18:43:52
حواستون باشه ۲ ایکس لارج میشه مدیوم,عالی پیشنهاد میکنم,1018923,rejected,0,2019-05-19 18:42:47
